i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.55,,,,,,,,,,,,,,,,,,,
2,3.36,3.57,,,,,,,,,,,,,,,,,,
3,3.16,3.38,3.57,,,,,,,,,,,,,,,,,
4,2.97,3.18,3.37,3.54,,,,,,,,,,,,,,,,
5,2.77,2.99,3.18,3.35,3.51,,,,,,,,,,,,,,,
6,2.58,2.79,2.98,3.15,3.31,3.47,,,,,,,,,,,,,,
7,2.38,2.60,2.79,2.96,3.12,3.27,3.42,,,,,,,,,,,,,
8,2.19,2.40,2.59,2.76,2.92,3.08,3.23,3.37,,,,,,,,,,,,
9,1.99,2.21,2.40,2.57,2.73,2.88,3.03,3.18,3.32,,,,,,,,,,,
10,1.80,2.01,2.20,2.37,2.53,2.69,2.84,2.98,3.13,3.26,,,,,,,,,,
11,1.60,1.82,2.01,2.18,2.34,2.49,2.64,2.79,2.93,3.07,3.21,,,,,,,,,
12,1.41,1.62,1.81,1.98,2.14,2.30,2.45,2.59,2.73,2.87,3.01,3.15,,,,,,,,
13,1.21,1.43,1.62,1.79,1.95,2.10,2.25,2.40,2.54,2.68,2.82,2.95,3.09,,,,,,,
14,1.02,1.23,1.42,1.59,1.75,1.91,2.06,2.20,2.34,2.48,2.62,2.76,2.89,3.02,,,,,,
15,0.82,1.04,1.22,1.40,1.56,1.71,1.86,2.01,2.15,2.29,2.43,2.56,2.70,2.83,2.96,,,,,
16,0.63,0.84,1.03,1.20,1.36,1.51,1.66,1.81,1.95,2.09,2.23,2.36,2.50,2.63,2.76,2.89,,,,
17,0.44,0.65,0.83,1.00,1.16,1.31,1.46,1.61,1.75,1.89,2.02,2.16,2.29,2.42,2.55,2.68,2.81,,,
18,0.25,0.46,0.63,0.80,0.95,1.10,1.25,1.39,1.53,1.66,1.80,1.93,2.06,2.19,2.32,2.45,2.58,2.70,,
19,0.10,0.27,0.42,0.57,0.71,0.85,0.99,1.12,1.25,1.38,1.51,1.63,1.76,1.88,2.00,2.13,2.25,2.37,2.49,
20,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90
